gender,weight_kg,height,waist,hip,chest,shoulder-breadth,wrist
1,79.4,167.01377868652344,98.41585540771484,107.12471008300781,106.96390533447266,33.93522262573242,15.20918083190918
1,58.5,165.71969604492188,78.39317321777344,103.45597839355469,85.81626892089844,31.267898559570312,15.756113052368164
1,51.8,156.20220947265625,72.89482879638672,98.68939971923828,83.67066955566406,31.110427856445312,15.098219871520996
1,67.5,157.33616638183594,97.91291809082031,110.0118408203125,106.93952178955078,33.52566909790039,17.09146499633789
1,67.6,168.46102905273438,81.54172516,103.36111450195312,99.96022797,33.74259567260742,15.75599479675293
1,65.8,164.54429626464844,92.14850616455078,97.68572235107422,102.76457214355469,34.12473678588867,16.441913604736328
1,56.4,159.62977600097656,85.93815612792969,94.22520446777344,98.4074707,31.938758850097656,14.42820930480957
1,104.8,164.4932403564453,126.4811782836914,122.90776062011719,129.2558135986328,36.955223083496094,17.94289779663086
1,94.8,165.6866912841797,105.3519058227539,124.8208008,114.40460205078125,34.986019134521484,17.258445739746094
0,104.4,174.2115936279297,109.38609313964844,120.89449310302734,118.6584473,40.30250168,21.59157371520996
0,89.6,175.85519409179688,102.33252716064453,109.71575164794922,109.48937225341797,36.300376892089844,19.724103927612305
0,76.6,174.6049041748047,84.12323760986328,95.59651947021484,99.41337585449219,36.57160186767578,18.16847801208496
0,69.6,167.3670654296875,87.88883972167969,102.23333740234375,99.48661041259766,35.795433044433594,16.97049903869629
1,69.5,173.09962463378906,81.44903564453125,104.7808609008789,95.53861999511719,33.833919525146484,17.459434509277344
0,65.55,154.5907440185547,85.74755859,96.11193848,98.56745910644531,35.827659606933594,17.775503158569336
0,109.1,183.6962127685547,118.90042877197266,122.03353118896484,115.37630462646484,39.647369384765625,20.445314407348633
0,97.85,177.9886016845703,112.24396514892578,112.57652282714844,115.73131561279297,37.29234313964844,17.912607192993164
1,62.2,173.43914794921875,79.51132965,95.54670715332031,92.3347168,34.52595138549805,16.248884201049805
1,53.4,160.89076232910156,72.02368164,92.64946746826172,85.85061645507812,30.443775177001953,14.536463737487793
0,106.9,178.1278076171875,107.80736541748047,119.01786804199219,117.63911437988281,39.29934310913086,20.093870162963867
0,59.3,166.4417266845703,70.75334930419922,90.09490966796875,87.51315307617188,34.063926696777344,15.234363555908203
0,117.1,183.93478393554688,120.43757629394531,121.95130157470703,120.8363037109375,40.716548919677734,18.888134002685547
1,57.75,167.3385467529297,73.64997100830078,93.28861999511719,93.53202819824219,32.939781188964844,14.95718002319336
1,55.8,150.82186889648438,77.35069274902344,96.04907989501953,97.41832733154297,32.360557556152344,14.115941047668457
0,65.8,176.7817840576172,81.26068115234375,90.42752838134766,95.05742645263672,36.272483825683594,16.858882904052734
0,67.6,172.8849334716797,88.64557647705078,101.03960418701172,99.0135498,36.63552474975586,16.512434005737305
0,86.6,183.42141723632812,97.15729522705078,106.66824340820312,108.34180450439453,37.665428161621094,17.522586822509766
1,69,166.81161499023438,80.92436218261719,102.25675964355469,90.22718048095703,32.912635803222656,17.434717178344727
1,78.9,165.92332458496094,92.23728942871094,106.33554077148438,98.87878418,33.404502868652344,16.555095672607422
1,57.25,165.75201416015625,78.17759704589844,96.26025391,90.66168212890625,33.219390869140625,15.908671379089355
1,44.3,154.62240600585938,68.54796600341797,85.55746459960938,84.38832092285156,29.774757385253906,13.09393310546875
0,80.8,184.53378295898438,85.74581909179688,102.11886596679688,106.2280044555664,39.32862091064453,17.802255630493164
0,81,171.1490478515625,102.42407989501953,108.49655151367188,103.38660430908203,36.21862030029297,18.16820717
0,110.55,184.3676300048828,110.5112533569336,123.62451934814453,114.3788070678711,39.74113464355469,18.507179260253906
1,69.7,162.27728271484375,87.11224365234375,103.56280517578125,92.78471374511719,32.87813186645508,15.772126197814941
0,66,172.62013244628906,77.76795959472656,97.68466949,94.37281036376953,35.27869415283203,18.351579666137695
1,55.9,154.1808319091797,75.33417510986328,97.29872894,94.76866149902344,33.25790786743164,14.950762748718262
1,61.4,165.62474060058594,73.10320281982422,95.50224304199219,88.12897491455078,32.069419860839844,15.814515113830566
1,59.8,164.62814331054688,74.91790008544922,97.78279113769531,88.69466400146484,33.39009094238281,15.508224487304688
1,65.1,167.08477783203125,79.85425567626953,101.00206756591797,92.05766296386719,33.702606201171875,14.736669540405273
1,55,165.5552978515625,75.50082397460938,91.35537719726562,85.13037109,32.765377044677734,15.151544570922852
1,51.2,156.40194702148438,73.10480499267578,97.38899230957031,86.32673645019531,30.59327507019043,13.675374031066895
0,67.3,174.472168,84.91651153564453,94.91086578,98.93418121,35.679298400878906,16.10087776184082
1,66.7,163.20028686523438,85.75615692138672,100.81768798828125,99.06893157958984,34.018951416015625,15.844185829162598
0,70.7,175.94102478027344,89.55182647705078,99.49982452392578,98.89209747314453,37.09974289,16.91734504699707
1,68,175.90977478027344,85.45394897460938,98.82096099853516,93.52716064453125,33.28111267089844,14.943838119506836
0,112.3,188.3069610595703,121.44572448730469,119.46221923828125,121.41436004638672,38.73417663574219,19.35238265991211
0,73.4,182.12767028808594,81.73310852050781,97.58364868164062,99.51755524,36.655303955078125,16.332889556884766
0,60.7,178.1724090576172,80.20658111572266,94.42490387,90.76417541503906,36.74468231201172,17.284696578979492
1,61.2,163.0884552001953,80.39880371,97.33193969726562,90.76635742,33.06562805175781,15.468998908996582
1,73.4,165.38198852539062,86.02031707763672,108.5886001586914,102.18022155761719,33.90752029418945,15.884254455566406
0,80.9,169.26785278320312,91.43155670166016,102.53797149658203,107.84896850585938,38.12597656,17.011932373046875
1,78.6,175.31219482421875,89.97222900390625,106.39356994628906,102.67850494384766,33.26008987426758,16.268089294433594
0,86.8,175.3951416015625,89.39431762695312,106.90967559814453,103.20252990722656,38.723331451416016,18.570911407470703
1,50.5,160.69186401367188,73.51268005371094,91.76058959960938,84.56295013427734,32.101051330566406,14.381402015686035
0,64.15,166.4958496,84.01103210449219,96.51535034179688,96.10329437,36.13317108154297,16.32818603515625
0,50.85,174.2118377685547,76.56040954589844,87.47207641601562,83.21716309,33.833499908447266,15.262067794799805
0,120.8,184.9687042236328,125.38704681396484,134.35784912109375,121.46965026855469,39.40013122558594,18.420278549194336
0,87.3,183.02139282226562,102.48479461669922,105.48446655273438,111.95592498779297,38.479591369628906,18.14811134338379
1,101.8,166.6975860595703,112.72871398925781,118.8826904296875,130.99774169921875,36.69642258,19.53072166442871
0,97.35,179.4704132080078,107.1130142211914,111.8835220336914,119.37632751464844,40.82914352416992,18.136329650878906
1,51.5,146.99537658691406,76.54486083984375,91.59408569335938,91.31536102294922,30.90999412536621,14.496987342834473
0,58.4,176.34017944335938,73.67185211,92.37716674804688,86.16484832763672,34.009498596191406,15.381593704223633
1,55.1,161.80088806152344,77.46621704101562,94.74569702148438,88.81797028,32.23036193847656,14.863141059875488
0,60.1,159.2317352294922,79.29457855,95.93990325927734,94.77661133,35.13908004760742,16.292619705200195
1,56.6,151.09620666503906,82.87203216552734,97.88565826416016,93.38225555419922,30.723175048828125,13.968351364135742
0,71.3,167.48243713378906,92.33431243896484,99.94863129,99.91260528564453,35.70555877685547,15.189535140991211
1,65.3,161.9559783935547,92.46305084228516,102.5599136352539,101.05381774902344,33.179805755615234,16.086444854736328
0,92.1,177.5115966796875,109.3286361694336,111.14070129394531,113.99171447753906,38.01155471801758,18.422304153442383
0,87.6,187.78968811035156,94.16178894042969,101.10147094726562,111.70310974121094,37.91649246,18.212738037109375
0,77.1,175.02169799804688,92.98531341552734,102.95429229736328,104.08760833740234,38.76775360107422,17.26668930053711
0,61.1,158.77320861816406,89.72915649414062,96.23238372802734,98.14356231689453,36.052616119384766,15.169267654418945
0,82.9,183.71884155273438,96.59641266,106.04412078857422,102.39127349853516,37.85645676,17.93659782409668
0,75.6,166.06204223632812,97.01000977,102.70991516113281,112.07605743408203,38.060176849365234,16.583141326904297
0,91.4,184.42555236816406,99.67971801757812,108.47039031982422,115.26728820800781,38.90568923950195,17.598356246948242
1,66.2,158.33834838867188,83.00514984,104.13348388671875,94.18818664550781,33.462921142578125,16.088224411010742
0,72.9,179.88589477539062,88.29352569580078,102.1968002319336,96.93595123291016,36.09296798706055,16.88520622253418
0,68.05,174.15223693847656,83.24557495117188,95.10137939453125,100.8128433227539,36.254730224609375,15.48946762084961
1,48.3,151.0582275390625,72.40657806396484,91.01584625,93.05802154541016,30.906007766723633,14.703463554382324
1,65,164.37962341308594,87.30789947509766,92.128685,99.25339508,33.848777770996094,15.192037582397461
1,49.7,156.8524932861328,71.61743927001953,89.18690490722656,85.80509948730469,30.995494842529297,15.215816497802734
0,60.4,167.6961212158203,85.659935,92.02507781982422,95.76692962646484,36.009124755859375,15.710137367248535
1,56.7,157.8052978515625,75.54700469970703,94.25062561035156,88.67608642578125,31.945476531982422,15.087618827819824
0,81.1,176.96905517578125,93.12432098388672,101.69622039794922,102.8729248046875,38.528377532958984,18.23859977722168
1,57.8,169.66090393066406,75.31649780273438,97.74400329589844,86.22432708740234,32.57350540161133,15.738759994506836
1,45.4,158.25552368164062,68.32046508789062,87.61358642578125,81.45320129394531,32.17967606,14.563374519348145
0,84.3,185.93124389648438,101.7148666381836,108.73226928710938,111.05435180664062,37.30653381347656,17.806241989135742
0,96.3,192.4903106689453,94.20572662353516,107.67439270019531,110.28276062011719,39.32309341430664,18.806604385375977
0,72.6,178.39520263671875,89.31587219238281,105.97039794921875,98.10149383544922,36.642208099365234,17.583696365356445
1,49.1,157.27601623535156,76.73571014404297,90.03412628173828,84.73938751220703,30.608694076538086,13.80237865447998
0,82.4,179.24952697753906,91.81665802001953,104.21861267089844,103.84671783447266,38.51839828491211,17.112701416015625
0,76.5,177.5786590576172,88.38450622558594,101.41234588623047,105.07827758789062,37.19749450683594,17.29936408996582
0,88.7,169.05911254882812,103.3951187133789,109.52946472167969,111.16407012939453,38.19779968261719,17.02985954284668
1,65.5,170.7788543701172,81.01159668,100.6650391,92.35543060302734,32.54269790649414,15.809843063354492
1,49.25,160.7310333251953,69.31752014160156,88.35062408447266,80.58219146728516,30.34934425354004,15.547859191894531
1,60.7,160.55690002441406,83.94640350341797,100.3193359,89.75521087646484,32.35405731201172,14.304956436157227
0,89.3,184.1931152,97.74905395507812,109.5244369506836,104.29495239257812,37.75819396972656,17.09403419494629
1,44.2,146.51663208007812,74.40085602,87.13410186767578,93.62777709960938,31.659196853637695,15.120060920715332
0,84.6,171.25173950195312,103.03578186035156,106.27749633789062,112.4333724975586,38.183475494384766,17.633529663085938
1,57,165.55169677734375,70.12937164,93.92755889892578,84.75278473,33.05342483520508,14.611032485961914
1,48.5,162.4407501220703,73.27651215,86.67359924316406,85.47166442871094,31.240116119384766,14.687094688415527
0,63.8,171.3323516845703,79.18302917480469,95.99039459228516,96.61756896972656,35.52457046508789,15.35123062133789
1,64.6,158.18759155273438,80.78095245361328,100.40258026123047,93.92449188232422,32.96037292480469,16.50922393798828
1,124.25,158.81167602539062,122.78450775146484,145.2313232421875,136.1505126953125,36.648311614990234,18.344022750854492
0,83.8,178.9314422607422,90.49810791015625,103.5701904296875,106.29932403564453,39.79896545410156,17.784934997558594
0,76.6,176.6404571533203,91.56500244140625,99.72509766,106.15563201904297,37.515174865722656,17.727270126342773
0,93.6,174.6781768798828,108.2665023803711,107.43120574951172,120.78374481201172,40.09972,20.14126205444336
0,91.2,182.8132781982422,97.26740264892578,108.09680938720703,112.77094268798828,41.05337905883789,17.440683364868164
1,61.6,158.99659729003906,85.92775726,99.03211212158203,97.67322540283203,33.14690399169922,15.856433868408203
1,53.4,159.32620239257812,73.49687957763672,92.06871795654297,84.44432830810547,31.17902946472168,14.355133056640625
0,66.15,170.2403564453125,76.61041259765625,93.95649719238281,94.60282897949219,35.763755798339844,16.395002365112305
0,88,176.56529235839844,102.61012268066406,106.71348571777344,109.50949096679688,38.774532318115234,16.94492530822754
0,76.95,172.27064514160156,93.55574798583984,98.84960174560547,107.80435180664062,37.095855712890625,16.78274917602539
0,72.3,171.2069549560547,90.30829620361328,100.73084259033203,102.11894989013672,37.199623107910156,17.246274948120117
1,64.1,167.9202117919922,82.75200653076172,98.62705231,94.20770263671875,33.17777633666992,15.440902709960938
0,79.4,189.128418,80.14030456542969,102.15693664550781,96.06599426269531,36.17582321166992,17.570749282836914
0,80.9,176.91468811035156,93.32896423339844,107.0231934,103.52189636230469,37.438636779785156,17.181644439697266
1,57.7,163.04527282714844,76.95565032958984,97.65155792236328,87.84442901611328,32.70913314819336,14.18869686126709
0,94,178.92086791992188,107.34575653076172,107.74456787109375,117.0411605834961,38.45820999145508,19.031604766845703
1,55.4,158.33616638183594,78.63582611083984,96.46232604980469,89.55480957,31.407442092895508,13.954259872436523
0,90.6,188.51210021972656,95.38400268554688,112.73524475097656,108.38289642333984,38.32566452026367,19.449007034301758
0,77.7,173.7678223,90.23007965,105.87132263183594,104.25542449951172,37.743568420410156,16.978322982788086
0,86.5,179.24920654296875,93.70211791992188,107.76323699951172,107.28408813476562,39.592899322509766,17.79041862487793
1,44.5,153.76181030273438,68.11484528,85.88874816894531,80.66305541992188,30.398014068603516,13.3696928
1,56.3,171.58738708496094,71.74053192138672,90.62105560302734,87.70233917236328,32.405399322509766,15.364608764648438
0,73.4,173.279541,87.92960357666016,100.76317596435547,99.63169098,37.45387268066406,17.19747543334961
0,87,175.94790649414062,99.04439544677734,109.20674896240234,108.77546691894531,39.21882247924805,17.853818893432617
0,78.1,178.92369079589844,90.62617492675781,97.38625336,98.67526245117188,36.385643005371094,16.552274703979492
0,72.15,169.2075195,87.15933227539062,98.62049865722656,95.70152282714844,35.85248565673828,16.952260971069336
1,61.7,168.6934356689453,80.41810607910156,96.49005889892578,91.77089691,33.69805145263672,15.916236877441406
0,80.3,188.34283447265625,90.49465179,103.70764923095703,99.56745147705078,38.29200363,16.88665199279785
0,70.4,171.42990112304688,90.16659545898438,99.94905853271484,103.81364440917969,37.57272720336914,18.173709869384766
0,66.1,171.70523071289062,79.98310852050781,96.42233276367188,98.00142669677734,36.30482864379883,16.187843322753906
0,60.5,170.49673461914062,81.77387237548828,94.09296417236328,93.4234848,34.38877868652344,15.296618461608887
0,77,181.69862365722656,88.61514282226562,99.14993286132812,100.47547149658203,37.721065521240234,16.18788719177246
0,72.6,187.62193298339844,82.77281951904297,98.55093383789062,92.36580657958984,36.35533905029297,15.193540573120117
1,84.35,160.78659057617188,100.01912689208984,112.3886947631836,107.70970153808594,34.70277404785156,17.134239196777344
1,91.9,173.46836853027344,103.14871978759766,119.7997055053711,110.16026306152344,35.38660430908203,16.84571647644043
0,73.5,178.3787078857422,81.79746246,100.1913070678711,91.91341400146484,35.0318718,17.38483238220215
0,95.4,190.2885284423828,107.43441772460938,111.8626480102539,113.82222747802734,38.39943313598633,17.509048461914062
1,76.7,172.47634887695312,90.09474945,108.94772338867188,103.1866226196289,35.63949203491211,16.438556671142578
1,88.1,173.83030700683594,91.22241973876953,112.06767272949219,105.73245239257812,34.88518142700195,17.538164138793945
1,61.5,167.59803771972656,75.33483123779297,96.75798034667969,92.90036010742188,32.60273361206055,16.14209747314453
1,87.95,165.8993377685547,99.30367279052734,111.62903594970703,114.85769653320312,34.43243408203125,19.78580665588379
0,66.1,169.17294311523438,88.55131530761719,93.81643676757812,97.43013000488281,35.91682052612305,16.370189666748047
0,84.5,188.5979766845703,96.51268005371094,106.80632781982422,104.63005828857422,36.412654876708984,17.254013061523438
0,80.9,180.03929138183594,86.13156127929688,99.32304382324219,103.5168228149414,37.17088317871094,18.25011635
0,91.365,181.39675903320312,101.00564575195312,103.98155212402344,114.08444213867188,40.96481704711914,17.30229949951172
0,75.7,173.6195068359375,99.47040557861328,101.27828979492188,106.97144317626953,38.09272766113281,15.467743873596191
1,58.5,165.54901123046875,79.53091430664062,92.15032958984375,94.87691497802734,33.26172637939453,14.766084671020508
1,56.2,156.28033447265625,80.04796600341797,95.03290557861328,87.96311188,31.052135467529297,13.920787811279297
0,113,175.8549346923828,114.69806671142578,115.42073059082031,124.6717758178711,41.160945892333984,19.217796325683594
1,97.6,169.91282653808594,117.48296356201172,117.81797790527344,122.78881072998047,35.20045471191406,18.84950065612793
0,66.7,167.26504516601562,92.97161102294922,100.08882141113281,98.12438965,35.16035079956055,15.871906280517578
0,72.85,176.85757446289062,93.08148193359375,101.96490478515625,101.73676300048828,36.87796401977539,15.623847961425781
1,66.4,160.22830200195312,90.54930877685547,100.85328674316406,106.90237426757812,34.13925552368164,17.72372817993164
0,66.1,174.66749572753906,91.42251586914062,97.62259674072266,96.47369384765625,34.57945633,17.01959228515625
0,97.35,178.8711700439453,94.32292175292969,109.04592895507812,113.83074188232422,39.38894271850586,18.39544677734375
0,66.1,179.47909545898438,74.41808319091797,93.90094757080078,92.62500762939453,36.004478454589844,16.349241256713867
0,83.8,184.80784606933594,92.07071685791016,101.4393539428711,105.72036743164062,39.20508957,18.475418090820312
0,114.3,192.9840087890625,107.21192932128906,118.80894470214844,117.53279876708984,40.255367279052734,19.65308952331543
0,96.4,177.0440673828125,105.22770690917969,112.56199645996094,114.85100555419922,39.05079650878906,18.239709854125977
1,66.7,172.20835876464844,82.22610473632812,101.53374481201172,93.84922028,32.591835021972656,16.36928939819336
0,85.1,163.3112335205078,98.34021759033203,108.02362823486328,110.45956420898438,38.350162506103516,17.89362907409668
1,88.9,154.0897979736328,102.32384490966797,120.58684539794922,114.69085693359375,34.084632873535156,17.693761825561523
0,85.8,167.8251953,90.48159027,106.04379272460938,108.19693756103516,38.600921630859375,17.153459548950195
1,48.4,164.7085723876953,70.17806243896484,88.60323333740234,85.75193786621094,30.437055587768555,14.128148078918457
0,66.5,186.6568145751953,72.81497192382812,91.63032531738281,90.61384582519531,35.31441116333008,15.635115623474121
0,77.4,177.94216918945312,88.09857177734375,103.86245727539062,98.93587493896484,37.08915328979492,16.991247177124023
0,76.6,183.93148803710938,85.38241577148438,101.99728393554688,97.31938171386719,37.332679748535156,16.414226531982422
0,84.3,174.8098145,89.11727905273438,110.61849212646484,103.8765869140625,36.04663086,17.939130783081055
0,85.5,175.2523193359375,91.32757568359375,108.77919006347656,106.27330780029297,38.28833770751953,17.83875274658203
1,79.5,165.49508666992188,99.1423111,114.34281921386719,105.1161117553711,33.774566650390625,16.55217742919922
1,76.1,169.52908325195312,91.77918243408203,108.93805694580078,103.36640930175781,35.20572280883789,15.837031364440918
0,103.1,179.51815795898438,111.72210693359375,113.1624984741211,122.29891967773438,39.333038330078125,17.567073822021484
1,54.3,158.4896240234375,77.80232238769531,93.23550415039062,98.68080902,31.13150405883789,13.82079029083252
0,61.1,169.88597106933594,80.51426696777344,90.51258850097656,90.94262695,36.13900375366211,16.58481216430664
0,84.35,190.10621643066406,93.01689910888672,104.59113311767578,102.95167541503906,38.627960205078125,17.866085052490234
1,56.8,159.03121948242188,75.79524993896484,93.32743072509766,87.34978485107422,32.54548263549805,14.797669410705566
0,80.3,166.91397094726562,103.24967193603516,102.88121032714844,108.19561004638672,37.61805725097656,17.970630645751953
0,83.25,172.73724365234375,98.57083892822266,103.45515441894531,110.22569274902344,37.077781677246094,18.910503387451172
1,57,159.8474884033203,80.10632324,93.85414886,93.29913330078125,32.46687316894531,14.611416816711426
0,81.05,180.83953857421875,96.33901215,106.57259368896484,103.8022232055664,36.53139114379883,17.61275291442871
0,137.65,186.26055908203125,144.99285888671875,128.04006958007812,134.47512817382812,40.86524200439453,20.575218200683594
1,63.1,157.87901306152344,89.92481994628906,99.48663330078125,94.95046997070312,32.77758789,15.229825973510742
0,68.2,174.3225860595703,83.94230651855469,94.37858581542969,101.31234741210938,35.87890625,16.273855209350586
0,74.05,180.5239258,82.28295135498047,99.00411987304688,96.66950225830078,36.85871124267578,16.405298233032227
1,74.9,162.59494018554688,90.51750946044922,111.82230377197266,101.25393676757812,35.326873779296875,17.18376350402832
1,88.3,158.86160278320312,112.01890563964844,110.95549774169922,120.88758850097656,37.05350112915039,17.83469009399414
1,53.15,156.32884216308594,79.93030548095703,95.02433013916016,87.69718170166016,30.764629364013672,13.653759002685547
1,58.3,163.57264709472656,69.03462219238281,92.85267639160156,89.07317352294922,33.388553619384766,15.472334861755371
1,71.7,160.5941619873047,89.96045684814453,104.0180664,105.74474334716797,35.350521087646484,16.649507522583008
1,64.2,158.00112915039062,83.13402557373047,100.8536605834961,89.78395844,33.06853103637695,16.15268325805664
0,64.8,171.5301971435547,79.89774322509766,93.14221191,95.47792816,35.07587814331055,15.571575164794922
1,53.6,160.61505126953125,76.47454071044922,91.91413879394531,86.04784393310547,30.693971633911133,14.59855842590332
0,82.6,177.0726776123047,102.18836212158203,107.02137756347656,108.80691528320312,37.48727035522461,17.091794967651367
1,49.25,148.36219787597656,76.50756072998047,94.69081115722656,91.15406799316406,30.127952575683594,13.81778621673584
0,73.8,173.95294189453125,86.36036682128906,97.28101348876953,104.72992706298828,36.88170623779297,16.60091209411621
0,81.85,174.83001708984375,98.95051574707031,104.6652832,110.5612564086914,37.52891922,17.494192123413086
0,101.7,189.37921142578125,107.1974868774414,111.52110290527344,111.61551666259766,37.64455795288086,19.46633529663086
0,100,183.2332305908203,103.14583587646484,112.50579833984375,117.9320068359375,40.01491165161133,18.455982208251953
1,51.6,161.73419189453125,76.81293487548828,89.75685119628906,85.96165466308594,31.868982315063477,16.005395889282227
1,57.1,157.7696075439453,76.12816619873047,97.51997375488281,91.61451721191406,30.96356773376465,14.397857666015625
0,83.7,175.80787658691406,102.1706771850586,103.02764892578125,112.39215087890625,37.37107467651367,16.882308959960938
0,68.9,169.7139129638672,94.47605133,99.25250244140625,106.71226501464844,35.20438766479492,16.364418029785156
1,69.5,159.16610717773438,86.65881348,100.52355194091797,104.52809143066406,32.616539001464844,15.035338401794434
1,63.9,173.6614532470703,76.09116364,94.34487915039062,84.90122223,32.250091552734375,15.617158889770508
0,85.5,175.8675079345703,91.80211639404297,109.0420150756836,103.02568054199219,38.076133728027344,17.95063018798828
1,68.3,169.70655822753906,83.76412963867188,103.47250366210938,94.26927947998047,33.81126403808594,16.16363525390625
0,74,189.96778869628906,79.16075897216797,95.31526184082031,96.57126617,38.04813003540039,17.243295669555664
1,91.3,166.0220184326172,106.45713806152344,112.65306854248047,120.45919036865234,36.51196289,17.07703399658203
1,55.4,159.1798095703125,73.95664978027344,98.44048309326172,91.53274536132812,32.427146911621094,14.15198040008545
1,64.3,154.699707,87.28288269042969,100.86123657226562,100.9030990600586,32.374534606933594,16.218122482299805
1,82.9,157.76504516601562,102.11404418945312,117.26246643066406,112.1921157836914,34.47389221191406,15.408041000366211
0,62.6,163.80532836914062,81.19966125488281,94.77887725830078,94.17082214355469,34.711769104003906,15.934157371520996
0,81.8,176.50796508789062,87.10306549072266,103.27432250976562,109.80168914794922,37.54991912841797,17.78697395324707
0,67.6,170.5730743408203,80.90093994140625,101.03822326660156,96.52196502685547,37.232276916503906,17.35865592956543
0,68.35,172.5071258544922,77.27458953857422,94.80999755859375,93.64445495605469,36.02735900878906,16.523481369018555
0,74,169.19273376464844,93.96524047851562,99.69516754,104.85904693603516,36.84597396850586,16.96111297607422
0,77.8,179.0161895751953,94.64131164550781,101.74373626708984,108.35136413574219,38.658077239990234,17.325321197509766
0,101.25,192.3500977,102.89907836914062,112.25873565673828,114.28340911865234,38.66070556640625,18.03140640258789
1,54.8,159.97393798828125,77.72613525390625,93.59973907470703,90.8894043,32.49812698364258,14.203028678894043
1,46.4,152.15199279785156,70.42552185058594,92.04138946533203,86.00418090820312,29.94119644165039,13.452082633972168
1,78.7,163.2494354248047,95.96341705322266,111.6262435913086,107.20677947998047,34.557979583740234,18.15941047668457
1,59.7,166.57286071777344,77.40339660644531,97.69303894042969,95.29169464111328,32.241600036621094,14.680583953857422
0,77.5,184.6691895,83.62069702148438,100.65336608886719,103.74702453613281,38.238948822021484,17.53638268
0,82.8,170.7024688720703,109.4002456665039,106.69871520996094,113.59104919433594,35.493865966796875,15.688953399658203
0,66.4,174.23558044433594,79.49871063232422,96.41366577148438,90.52546691894531,36.03965759277344,16.25025177001953
0,67.2,179.1753692626953,78.34011078,97.18682098388672,95.56904602050781,37.87736129760742,15.182470321655273
1,59.2,154.6320801,85.13432312011719,98.16104125976562,94.80005645751953,30.962400436401367,15.262089729309082
1,60.7,167.69171142578125,78.4860611,96.46141052246094,97.3042984,32.26383590698242,14.965042114257812
0,83.05,178.73757934570312,96.40261840820312,104.2079086303711,108.78366088867188,37.21978759765625,17.49101448059082
0,59.5,171.1821289,78.25338745117188,90.26660919189453,89.83583832,34.240440368652344,16.164352416992188
0,74.8,173.5583496,91.79135895,99.89637756347656,101.54570770263672,36.969566345214844,16.597244262695312
0,98.1,182.41201782226562,103.4947738647461,113.59076690673828,114.56488800048828,38.83192825317383,17.308006286621094
0,71.5,179.31959533691406,83.82388305664062,98.63907623291016,97.95987701416016,38.174983978271484,17.45074462890625
1,55.9,167.6505126953125,76.87889862060547,90.89249420166016,85.58641815185547,32.81218719482422,14.408705711364746
0,104.5,175.16380310058594,112.17887878417969,118.15794372558594,115.52448272705078,39.74928283691406,18.63465690612793
0,84,196.28819274902344,92.68612670898438,106.95289611816406,98.46625518798828,36.678157806396484,17.89552879333496
1,67.9,164.75083923339844,83.11992645263672,97.75823211669922,100.20600128173828,34.11290359,15.752786636352539
0,74.7,176.6648406982422,83.86980438232422,99.81765747070312,100.15499877929688,35.744266510009766,16.372060775756836
1,28.7,167.31101989746094,72.33474731445312,95.73676300048828,86.00697326660156,32.58598327636719,15.166584014892578
0,73.1,183.87892150878906,82.37335968017578,99.07917022705078,97.49954223632812,35.26034164428711,17.09308433532715
1,53.9,161.0938720703125,77.23649597167969,94.95187377929688,87.24822998046875,31.655635833740234,14.71487808227539
0,57.8,160.32513427734375,85.42781066894531,92.65966797,95.29908752441406,33.76420211791992,15.274337768554688
0,79,175.04022216796875,95.37167358398438,103.53882598876953,111.5116195678711,37.635711669921875,17.108434677124023
1,52.9,164.8914337158203,75.56283569335938,93.91118621826172,87.77709197998047,32.91877365112305,14.62307071685791
0,60.6,171.3434600830078,78.23528289794922,87.66424560546875,95.55379486083984,36.80107116699219,15.791951179504395
1,60.2,160.58004760742188,85.13059235,94.61669158935547,92.70927429199219,32.35246276855469,15.382048606872559
1,52.3,166.63662719726562,68.81492614746094,90.21278381347656,86.70214844,32.09892272949219,13.277141571044922
0,68.9,170.3365936279297,86.91887664794922,96.34201049804688,108.3371810913086,38.76206970214844,16.57740020751953
0,73.8,174.50779724121094,86.10771179199219,96.63868713378906,103.71659088134766,36.56048583984375,18.334272384643555
0,78.25,180.26939392089844,81.36997985839844,98.42589569091797,99.12231445,37.55616760253906,16.53522300720215
0,85.7,179.2278594970703,96.08296966552734,105.28215789794922,107.14407348632812,37.09477615356445,16.54128074645996
0,92.4,178.66407775878906,96.01963043,106.29546356201172,113.33525085449219,39.27156066894531,18.37693214416504
1,99.5,167.55406188964844,113.8374252319336,127.43375396728516,124.06292724609375,37.552459716796875,17.709312438964844
1,57.1,166.60523986816406,74.11390686035156,93.37488555908203,88.09731293,32.111793518066406,15.68759822845459
1,99.2,165.7342987060547,112.66313171386719,125.77010345458984,117.15520477294922,35.90864181518555,16.830577850341797
0,80.6,177.32447814941406,93.58683776855469,100.98944854736328,103.23429107666016,37.904605865478516,17.380102157592773
1,92.4,160.88949584960938,110.68537139892578,116.15213012695312,121.83100891113281,35.287864685058594,16.68091583251953
1,68.3,147.80374145507812,75.88623809814453,90.97149658203125,86.26560211,31.27666664123535,13.638091087341309
1,53.1,161.7584686279297,73.90848541259766,92.70485687,83.41207122802734,31.708892822265625,13.92406940460205
0,76.9,179.0855255126953,88.70306396484375,100.12968444824219,99.00499725341797,36.73625946044922,17.413705825805664
1,63.3,174.7926025390625,76.88734436035156,98.10911560058594,92.07781982421875,34.61299133300781,15.600369453430176
